productkey,customerkey,salesamount,orderdate,duedate,shipdate
541,24284,28.99,11-07-2022,11/19/2022,11/14/2022
530,24284,4.99,11-07-2022,11/19/2022,11/14/2022
480,24284,2.29,11-07-2022,11/19/2022,11/14/2022
484,24284,7.95,11-07-2022,11/19/2022,11/14/2022
564,27574,2384.07,11-07-2022,11/19/2022,11/14/2022
479,27574,8.99,11-07-2022,11/19/2022,11/14/2022
477,27574,4.99,11-07-2022,11/19/2022,11/14/2022
225,27574,8.99,11-07-2022,11/19/2022,11/14/2022
578,26001,1214.85,11-07-2022,11/19/2022,11/14/2022
541,26001,28.99,11-07-2022,11/19/2022,11/14/2022
530,26001,4.99,11-07-2022,11/19/2022,11/14/2022
465,26001,24.49,11-07-2022,11/19/2022,11/14/2022
575,27920,2384.07,11-07-2022,11/19/2022,11/14/2022
222,27920,34.99,11-07-2022,11/19/2022,11/14/2022
390,21638,1120.49,11-07-2022,11/19/2022,11/14/2022
234,21638,49.99,11-07-2022,11/19/2022,11/14/2022
386,14883,1120.49,11-07-2022,11/19/2022,11/14/2022
479,14883,8.99,11-07-2022,11/19/2022,11/14/2022
580,18645,1700.99,11-07-2022,11/19/2022,11/14/2022
382,25553,1120.49,11-07-2022,11/19/2022,11/14/2022
605,12292,539.99,11-07-2022,11/19/2022,11/14/2022
538,12292,21.49,11-07-2022,11/19/2022,11/14/2022
480,12292,2.29,11-07-2022,11/19/2022,11/14/2022
564,13616,2384.07,11-07-2022,11/19/2022,11/14/2022
530,13616,4.99,11-07-2022,11/19/2022,11/14/2022
541,13616,28.99,11-07-2022,11/19/2022,11/14/2022
487,13616,54.99,11-07-2022,11/19/2022,11/14/2022
606,25939,539.99,11-07-2022,11/19/2022,11/14/2022
529,25939,3.99,11-07-2022,11/19/2022,11/14/2022
538,25939,21.49,11-07-2022,11/19/2022,11/14/2022
604,29313,539.99,11-07-2022,11/19/2022,11/14/2022
484,12146,7.95,11-08-2022,11/20/2022,11/15/2022
483,12146,120,11-08-2022,11/20/2022,11/15/2022
535,12997,24.99,11-08-2022,11/20/2022,11/15/2022
480,12997,2.29,11-08-2022,11/20/2022,11/15/2022
484,12997,7.95,11-08-2022,11/20/2022,11/15/2022
539,14317,24.99,11-08-2022,11/20/2022,11/15/2022
529,14317,3.99,11-08-2022,11/20/2022,11/15/2022
480,14317,2.29,11-08-2022,11/20/2022,11/15/2022
473,18191,63.5,11-08-2022,11/20/2022,11/15/2022
485,18191,21.98,11-08-2022,11/20/2022,11/15/2022
541,12997,28.99,11-08-2022,11/20/2022,11/15/2022
530,12997,4.99,11-08-2022,11/20/2022,11/15/2022
225,12997,8.99,11-08-2022,11/20/2022,11/15/2022
378,20922,2443.35,11-08-2022,11/20/2022,11/15/2022
590,22447,769.49,11-08-2022,11/20/2022,11/15/2022
485,22447,21.98,11-08-2022,11/20/2022,11/15/2022
480,22447,2.29,11-08-2022,11/20/2022,11/15/2022
587,16452,769.49,11-08-2022,11/20/2022,11/15/2022
536,16452,29.99,11-08-2022,11/20/2022,11/15/2022
528,16452,4.99,11-08-2022,11/20/2022,11/15/2022
217,16452,34.99,11-08-2022,11/20/2022,11/15/2022
228,16452,49.99,11-08-2022,11/20/2022,11/15/2022
357,19931,2319.99,11-08-2022,11/20/2022,11/15/2022
478,19931,9.99,11-08-2022,11/20/2022,11/15/2022
477,19931,4.99,11-08-2022,11/20/2022,11/15/2022
484,19931,7.95,11-08-2022,11/20/2022,11/15/2022
353,19917,2319.99,11-08-2022,11/20/2022,11/15/2022
537,19917,35,11-08-2022,11/20/2022,11/15/2022
528,19917,4.99,11-08-2022,11/20/2022,11/15/2022
482,19917,8.99,11-08-2022,11/20/2022,11/15/2022
357,12817,2319.99,11-08-2022,11/20/2022,11/15/2022
485,12817,21.98,11-08-2022,11/20/2022,11/15/2022
480,12817,2.29,11-08-2022,11/20/2022,11/15/2022
361,14833,2294.99,11-08-2022,11/20/2022,11/15/2022
537,14833,35,11-08-2022,11/20/2022,11/15/2022
225,19258,8.99,11-08-2022,11/20/2022,11/15/2022
595,19258,564.99,11-08-2022,11/20/2022,11/15/2022
480,11318,2.29,11-08-2022,11/20/2022,11/15/2022
535,13267,24.99,11-08-2022,11/20/2022,11/15/2022
528,13267,4.99,11-08-2022,11/20/2022,11/15/2022
530,11276,4.99,11-08-2022,11/20/2022,11/15/2022
222,11276,34.99,11-08-2022,11/20/2022,11/15/2022
540,24410,32.6,11-08-2022,11/20/2022,11/15/2022
480,24410,2.29,11-08-2022,11/20/2022,11/15/2022
486,24410,159,11-08-2022,11/20/2022,11/15/2022
540,11200,32.6,11-08-2022,11/20/2022,11/15/2022
540,25083,32.6,11-08-2022,11/20/2022,11/15/2022
529,25083,3.99,11-08-2022,11/20/2022,11/15/2022
477,13936,4.99,11-08-2022,11/20/2022,11/15/2022
478,13936,9.99,11-08-2022,11/20/2022,11/15/2022
228,13936,49.99,11-08-2022,11/20/2022,11/15/2022
536,12158,29.99,11-08-2022,11/20/2022,11/15/2022
528,12158,4.99,11-08-2022,11/20/2022,11/15/2022
480,12158,2.29,11-08-2022,11/20/2022,11/15/2022
536,17347,29.99,11-08-2022,11/20/2022,11/15/2022
528,17347,4.99,11-08-2022,11/20/2022,11/15/2022
217,17347,34.99,11-08-2022,11/20/2022,11/15/2022
477,18536,4.99,11-08-2022,11/20/2022,11/15/2022
231,18536,49.99,11-08-2022,11/20/2022,11/15/2022
475,19665,69.99,11-08-2022,11/20/2022,11/15/2022
477,18082,4.99,11-08-2022,11/20/2022,11/15/2022
490,18082,53.99,11-08-2022,11/20/2022,11/15/2022
225,18082,8.99,11-08-2022,11/20/2022,11/15/2022
477,18340,4.99,11-08-2022,11/20/2022,11/15/2022
217,18340,34.99,11-08-2022,11/20/2022,11/15/2022
528,15335,4.99,11-08-2022,11/20/2022,11/15/2022
214,15335,34.99,11-08-2022,11/20/2022,11/15/2022
465,20771,24.49,11-08-2022,11/20/2022,11/15/2022
485,20771,21.98,11-08-2022,11/20/2022,11/15/2022
485,21295,21.98,11-08-2022,11/20/2022,11/15/2022
217,21295,34.99,11-08-2022,11/20/2022,11/15/2022
540,15713,32.6,11-08-2022,11/20/2022,11/15/2022
529,20141,3.99,11-08-2022,11/20/2022,11/15/2022
477,26397,4.99,11-08-2022,11/20/2022,11/15/2022
214,26397,34.99,11-08-2022,11/20/2022,11/15/2022
541,12626,28.99,11-08-2022,11/20/2022,11/15/2022
530,12626,4.99,11-08-2022,11/20/2022,11/15/2022
222,12626,34.99,11-08-2022,11/20/2022,11/15/2022
529,27830,3.99,11-08-2022,11/20/2022,11/15/2022
538,27830,21.49,11-08-2022,11/20/2022,11/15/2022
222,27830,34.99,11-08-2022,11/20/2022,11/15/2022
541,13675,28.99,11-08-2022,11/20/2022,11/15/2022
530,13675,4.99,11-08-2022,11/20/2022,11/15/2022
480,13675,2.29,11-08-2022,11/20/2022,11/15/2022
483,13675,120,11-08-2022,11/20/2022,11/15/2022
225,13675,8.99,11-08-2022,11/20/2022,11/15/2022
530,16401,4.99,11-08-2022,11/20/2022,11/15/2022
480,16401,2.29,11-08-2022,11/20/2022,11/15/2022
485,15872,21.98,11-08-2022,11/20/2022,11/15/2022
472,15872,63.5,11-08-2022,11/20/2022,11/15/2022
361,13399,2294.99,11-08-2022,11/20/2022,11/15/2022
355,19844,2319.99,11-08-2022,11/20/2022,11/15/2022
478,19844,9.99,11-08-2022,11/20/2022,11/15/2022
477,19844,4.99,11-08-2022,11/20/2022,11/15/2022
222,19844,34.99,11-08-2022,11/20/2022,11/15/2022
489,19844,53.99,11-08-2022,11/20/2022,11/15/2022
225,19844,8.99,11-08-2022,11/20/2022,11/15/2022
359,18232,2294.99,11-08-2022,11/20/2022,11/15/2022
537,18232,35,11-08-2022,11/20/2022,11/15/2022
528,18232,4.99,11-08-2022,11/20/2022,11/15/2022
217,18232,34.99,11-08-2022,11/20/2022,11/15/2022
359,17009,2294.99,11-08-2022,11/20/2022,11/15/2022
485,17009,21.98,11-08-2022,11/20/2022,11/15/2022
217,17009,34.99,11-08-2022,11/20/2022,11/15/2022
357,13212,2319.99,11-08-2022,11/20/2022,11/15/2022
487,13212,54.99,11-08-2022,11/20/2022,11/15/2022
484,13212,7.95,11-08-2022,11/20/2022,11/15/2022
355,13361,2319.99,11-08-2022,11/20/2022,11/15/2022
480,13361,2.29,11-08-2022,11/20/2022,11/15/2022
355,13214,2319.99,11-08-2022,11/20/2022,11/15/2022
372,21987,2443.35,11-08-2022,11/20/2022,11/15/2022
479,21987,8.99,11-08-2022,11/20/2022,11/15/2022
477,21987,4.99,11-08-2022,11/20/2022,11/15/2022
374,22181,2443.35,11-08-2022,11/20/2022,11/15/2022
479,22181,8.99,11-08-2022,11/20/2022,11/15/2022
477,22181,4.99,11-08-2022,11/20/2022,11/15/2022
214,22181,34.99,11-08-2022,11/20/2022,11/15/2022
583,15646,1700.99,11-08-2022,11/20/2022,11/15/2022
489,15646,53.99,11-08-2022,11/20/2022,11/15/2022
596,12589,539.99,11-08-2022,11/20/2022,11/15/2022
485,12589,21.98,11-08-2022,11/20/2022,11/15/2022
489,12589,53.99,11-08-2022,11/20/2022,11/15/2022
355,15755,2319.99,11-08-2022,11/20/2022,11/15/2022
214,15755,34.99,11-08-2022,11/20/2022,11/15/2022
353,15717,2319.99,11-08-2022,11/20/2022,11/15/2022
528,15717,4.99,11-08-2022,11/20/2022,11/15/2022
537,15717,35,11-08-2022,11/20/2022,11/15/2022
480,15717,2.29,11-08-2022,11/20/2022,11/15/2022
572,11083,742.35,11-08-2022,11/20/2022,11/15/2022
560,26238,1214.85,11-08-2022,11/20/2022,11/15/2022
222,26238,34.99,11-08-2022,11/20/2022,11/15/2022
564,27615,2384.07,11-08-2022,11/20/2022,11/15/2022
541,27615,28.99,11-08-2022,11/20/2022,11/15/2022
530,27615,4.99,11-08-2022,11/20/2022,11/15/2022
480,27615,2.29,11-08-2022,11/20/2022,11/15/2022
563,27570,2384.07,11-08-2022,11/20/2022,11/15/2022
490,27570,53.99,11-08-2022,11/20/2022,11/15/2022
225,27570,8.99,11-08-2022,11/20/2022,11/15/2022
384,20350,1120.49,11-08-2022,11/20/2022,11/15/2022
214,20350,34.99,11-08-2022,11/20/2022,11/15/2022
386,20373,1120.49,11-08-2022,11/20/2022,11/15/2022
217,20373,34.99,11-08-2022,11/20/2022,11/15/2022
382,21029,1120.49,11-08-2022,11/20/2022,11/15/2022
529,21029,3.99,11-08-2022,11/20/2022,11/15/2022
539,21029,24.99,11-08-2022,11/20/2022,11/15/2022
480,21029,2.29,11-08-2022,11/20/2022,11/15/2022
386,28562,1120.49,11-08-2022,11/20/2022,11/15/2022
539,28562,24.99,11-08-2022,11/20/2022,11/15/2022
480,28562,2.29,11-08-2022,11/20/2022,11/15/2022
388,20884,1120.49,11-08-2022,11/20/2022,11/15/2022
222,20884,34.99,11-08-2022,11/20/2022,11/15/2022
237,20884,49.99,11-08-2022,11/20/2022,11/15/2022
467,20884,24.49,11-08-2022,11/20/2022,11/15/2022
584,23990,539.99,11-08-2022,11/20/2022,11/15/2022
225,23990,8.99,11-08-2022,11/20/2022,11/15/2022
605,27185,539.99,11-08-2022,11/20/2022,11/15/2022
479,27185,8.99,11-08-2022,11/20/2022,11/15/2022
477,27185,4.99,11-08-2022,11/20/2022,11/15/2022
222,27185,34.99,11-08-2022,11/20/2022,11/15/2022
570,11032,742.35,11-08-2022,11/20/2022,11/15/2022
225,11032,8.99,11-08-2022,11/20/2022,11/15/2022
572,11044,742.35,11-08-2022,11/20/2022,11/15/2022
479,11044,8.99,11-08-2022,11/20/2022,11/15/2022
477,11044,4.99,11-08-2022,11/20/2022,11/15/2022
490,11044,53.99,11-08-2022,11/20/2022,11/15/2022
606,25713,539.99,11-08-2022,11/20/2022,11/15/2022
477,25713,4.99,11-08-2022,11/20/2022,11/15/2022
479,25713,8.99,11-08-2022,11/20/2022,11/15/2022
222,25713,34.99,11-08-2022,11/20/2022,11/15/2022
380,21956,2443.35,11-09-2022,11/21/2022,11/16/2022
484,21956,7.95,11-09-2022,11/21/2022,11/16/2022
374,21959,2443.35,11-09-2022,11/21/2022,11/16/2022
479,21959,8.99,11-09-2022,11/21/2022,11/16/2022
471,21959,63.5,11-09-2022,11/21/2022,11/16/2022
477,21959,4.99,11-09-2022,11/21/2022,11/16/2022
231,12049,49.99,11-09-2022,11/21/2022,11/16/2022
465,12049,24.49,11-09-2022,11/21/2022,11/16/2022
536,16682,29.99,11-09-2022,11/21/2022,11/16/2022
529,17905,3.99,11-09-2022,11/21/2022,11/16/2022
538,17905,21.49,11-09-2022,11/21/2022,11/16/2022
529,25246,3.99,11-09-2022,11/21/2022,11/16/2022
538,25246,21.49,11-09-2022,11/21/2022,11/16/2022
480,25246,2.29,11-09-2022,11/21/2022,11/16/2022
487,13124,54.99,11-09-2022,11/21/2022,11/16/2022
484,13124,7.95,11-09-2022,11/21/2022,11/16/2022
487,14686,54.99,11-09-2022,11/21/2022,11/16/2022
472,14686,63.5,11-09-2022,11/21/2022,11/16/2022
590,14824,769.49,11-09-2022,11/21/2022,11/16/2022
536,14824,29.99,11-09-2022,11/21/2022,11/16/2022
471,14824,63.5,11-09-2022,11/21/2022,11/16/2022
590,22509,769.49,11-09-2022,11/21/2022,11/16/2022
528,22509,4.99,11-09-2022,11/21/2022,11/16/2022
536,22509,29.99,11-09-2022,11/21/2022,11/16/2022
361,14937,2294.99,11-09-2022,11/21/2022,11/16/2022
480,14937,2.29,11-09-2022,11/21/2022,11/16/2022
355,19196,2319.99,11-09-2022,11/21/2022,11/16/2022
214,19196,34.99,11-09-2022,11/21/2022,11/16/2022
225,19196,8.99,11-09-2022,11/21/2022,11/16/2022
214,11746,34.99,11-09-2022,11/21/2022,11/16/2022
530,27038,4.99,11-09-2022,11/21/2022,11/16/2022
480,27038,2.29,11-09-2022,11/21/2022,11/16/2022
538,27732,21.49,11-09-2022,11/21/2022,11/16/2022
225,27732,8.99,11-09-2022,11/21/2022,11/16/2022
541,27236,28.99,11-09-2022,11/21/2022,11/16/2022
530,27236,4.99,11-09-2022,11/21/2022,11/16/2022
528,26239,4.99,11-09-2022,11/21/2022,11/16/2022
535,26239,24.99,11-09-2022,11/21/2022,11/16/2022
485,26239,21.98,11-09-2022,11/21/2022,11/16/2022
535,17338,24.99,11-09-2022,11/21/2022,11/16/2022
528,17338,4.99,11-09-2022,11/21/2022,11/16/2022
480,17338,2.29,11-09-2022,11/21/2022,11/16/2022
528,22890,4.99,11-09-2022,11/21/2022,11/16/2022
536,22890,29.99,11-09-2022,11/21/2022,11/16/2022
222,22890,34.99,11-09-2022,11/21/2022,11/16/2022
478,16071,9.99,11-09-2022,11/21/2022,11/16/2022
475,11501,69.99,11-09-2022,11/21/2022,11/16/2022
465,11501,24.49,11-09-2022,11/21/2022,11/16/2022
476,20288,69.99,11-09-2022,11/21/2022,11/16/2022
463,20288,24.49,11-09-2022,11/21/2022,11/16/2022
475,19398,69.99,11-09-2022,11/21/2022,11/16/2022
475,18810,69.99,11-09-2022,11/21/2022,11/16/2022
471,18810,63.5,11-09-2022,11/21/2022,11/16/2022
477,24637,4.99,11-09-2022,11/21/2022,11/16/2022
225,24637,8.99,11-09-2022,11/21/2022,11/16/2022
477,17117,4.99,11-09-2022,11/21/2022,11/16/2022
222,17117,34.99,11-09-2022,11/21/2022,11/16/2022
477,18662,4.99,11-09-2022,11/21/2022,11/16/2022
217,18662,34.99,11-09-2022,11/21/2022,11/16/2022
528,23134,4.99,11-09-2022,11/21/2022,11/16/2022
217,23134,34.99,11-09-2022,11/21/2022,11/16/2022
528,15248,4.99,11-09-2022,11/21/2022,11/16/2022
214,15248,34.99,11-09-2022,11/21/2022,11/16/2022
463,15248,24.49,11-09-2022,11/21/2022,11/16/2022
485,13834,21.98,11-09-2022,11/21/2022,11/16/2022
537,17205,35,11-09-2022,11/21/2022,11/16/2022
528,17204,4.99,11-09-2022,11/21/2022,11/16/2022
537,17204,35,11-09-2022,11/21/2022,11/16/2022
222,17204,34.99,11-09-2022,11/21/2022,11/16/2022
477,14963,4.99,11-09-2022,11/21/2022,11/16/2022
214,14963,34.99,11-09-2022,11/21/2022,11/16/2022
529,17650,3.99,11-09-2022,11/21/2022,11/16/2022
222,17650,34.99,11-09-2022,11/21/2022,11/16/2022
529,22659,3.99,11-09-2022,11/21/2022,11/16/2022
222,22659,34.99,11-09-2022,11/21/2022,11/16/2022
529,24139,3.99,11-09-2022,11/21/2022,11/16/2022
217,24139,34.99,11-09-2022,11/21/2022,11/16/2022
530,14808,4.99,11-09-2022,11/21/2022,11/16/2022
541,14808,28.99,11-09-2022,11/21/2022,11/16/2022
480,14808,2.29,11-09-2022,11/21/2022,11/16/2022
484,14808,7.95,11-09-2022,11/21/2022,11/16/2022
541,26835,28.99,11-09-2022,11/21/2022,11/16/2022
530,26835,4.99,11-09-2022,11/21/2022,11/16/2022
222,26835,34.99,11-09-2022,11/21/2022,11/16/2022
530,25515,4.99,11-09-2022,11/21/2022,11/16/2022
222,25515,34.99,11-09-2022,11/21/2022,11/16/2022
537,11627,35,11-09-2022,11/21/2022,11/16/2022
528,11627,4.99,11-09-2022,11/21/2022,11/16/2022
528,11722,4.99,11-09-2022,11/21/2022,11/16/2022
537,11722,35,11-09-2022,11/21/2022,11/16/2022
214,11722,34.99,11-09-2022,11/21/2022,11/16/2022
537,11639,35,11-09-2022,11/21/2022,11/16/2022
528,11639,4.99,11-09-2022,11/21/2022,11/16/2022
217,11639,34.99,11-09-2022,11/21/2022,11/16/2022
237,11639,49.99,11-09-2022,11/21/2022,11/16/2022
528,11972,4.99,11-09-2022,11/21/2022,11/16/2022
537,11972,35,11-09-2022,11/21/2022,11/16/2022
480,11972,2.29,11-09-2022,11/21/2022,11/16/2022
485,13192,21.98,11-09-2022,11/21/2022,11/16/2022
214,13192,34.99,11-09-2022,11/21/2022,11/16/2022
485,13392,21.98,11-09-2022,11/21/2022,11/16/2022
222,13392,34.99,11-09-2022,11/21/2022,11/16/2022
478,12871,9.99,11-09-2022,11/21/2022,11/16/2022
477,12871,4.99,11-09-2022,11/21/2022,11/16/2022
598,16137,539.99,11-09-2022,11/21/2022,11/16/2022
478,16137,9.99,11-09-2022,11/21/2022,11/16/2022
477,16137,4.99,11-09-2022,11/21/2022,11/16/2022
598,16139,539.99,11-09-2022,11/21/2022,11/16/2022
528,16139,4.99,11-09-2022,11/21/2022,11/16/2022
535,16139,24.99,11-09-2022,11/21/2022,11/16/2022
214,16139,34.99,11-09-2022,11/21/2022,11/16/2022
231,16139,49.99,11-09-2022,11/21/2022,11/16/2022
361,17458,2294.99,11-09-2022,11/21/2022,11/16/2022
537,17458,35,11-09-2022,11/21/2022,11/16/2022
528,17458,4.99,11-09-2022,11/21/2022,11/16/2022
217,17458,34.99,11-09-2022,11/21/2022,11/16/2022
353,17461,2319.99,11-09-2022,11/21/2022,11/16/2022
485,17461,21.98,11-09-2022,11/21/2022,11/16/2022
478,17461,9.99,11-09-2022,11/21/2022,11/16/2022
487,17461,54.99,11-09-2022,11/21/2022,11/16/2022
355,13152,2319.99,11-09-2022,11/21/2022,11/16/2022
485,13152,21.98,11-09-2022,11/21/2022,11/16/2022
231,13152,49.99,11-09-2022,11/21/2022,11/16/2022
225,13152,8.99,11-09-2022,11/21/2022,11/16/2022
589,15338,769.49,11-09-2022,11/21/2022,11/16/2022
528,15338,4.99,11-09-2022,11/21/2022,11/16/2022
536,15338,29.99,11-09-2022,11/21/2022,11/16/2022
480,15338,2.29,11-09-2022,11/21/2022,11/16/2022
484,15338,7.95,11-09-2022,11/21/2022,11/16/2022
359,18352,2294.99,11-09-2022,11/21/2022,11/16/2022
528,18352,4.99,11-09-2022,11/21/2022,11/16/2022
537,18352,35,11-09-2022,11/21/2022,11/16/2022
363,17414,2294.99,11-09-2022,11/21/2022,11/16/2022
355,17267,2319.99,11-09-2022,11/21/2022,11/16/2022
217,17267,34.99,11-09-2022,11/21/2022,11/16/2022
562,17114,2384.07,11-09-2022,11/21/2022,11/16/2022
214,17114,34.99,11-09-2022,11/21/2022,11/16/2022
225,17114,8.99,11-09-2022,11/21/2022,11/16/2022
576,12297,2384.07,11-09-2022,11/21/2022,11/16/2022
479,12297,8.99,11-09-2022,11/21/2022,11/16/2022
477,12297,4.99,11-09-2022,11/21/2022,11/16/2022
390,26423,1120.49,11-09-2022,11/21/2022,11/16/2022
217,26423,34.99,11-09-2022,11/21/2022,11/16/2022
473,26423,63.5,11-09-2022,11/21/2022,11/16/2022
388,18452,1120.49,11-09-2022,11/21/2022,11/16/2022
488,18452,53.99,11-09-2022,11/21/2022,11/16/2022
562,13117,2384.07,11-09-2022,11/21/2022,11/16/2022
488,13117,53.99,11-09-2022,11/21/2022,11/16/2022
587,15229,769.49,11-09-2022,11/21/2022,11/16/2022
477,15229,4.99,11-09-2022,11/21/2022,11/16/2022
478,15229,9.99,11-09-2022,11/21/2022,11/16/2022
357,15764,2319.99,11-09-2022,11/21/2022,11/16/2022
485,15764,21.98,11-09-2022,11/21/2022,11/16/2022
575,27625,2384.07,11-09-2022,11/21/2022,11/16/2022
225,27625,8.99,11-09-2022,11/21/2022,11/16/2022
563,27616,2384.07,11-09-2022,11/21/2022,11/16/2022
530,27616,4.99,11-09-2022,11/21/2022,11/16/2022
541,27616,28.99,11-09-2022,11/21/2022,11/16/2022
480,27616,2.29,11-09-2022,11/21/2022,11/16/2022
605,23834,539.99,11-09-2022,11/21/2022,11/16/2022
477,23834,4.99,11-09-2022,11/21/2022,11/16/2022
479,23834,8.99,11-09-2022,11/21/2022,11/16/2022
484,23834,7.95,11-09-2022,11/21/2022,11/16/2022
604,21710,539.99,11-09-2022,11/21/2022,11/16/2022
477,21710,4.99,11-09-2022,11/21/2022,11/16/2022
479,21710,8.99,11-09-2022,11/21/2022,11/16/2022
487,21710,54.99,11-09-2022,11/21/2022,11/16/2022
606,23586,539.99,11-09-2022,11/21/2022,11/16/2022
479,23586,8.99,11-09-2022,11/21/2022,11/16/2022
225,23586,8.99,11-09-2022,11/21/2022,11/16/2022
477,23586,4.99,11-09-2022,11/21/2022,11/16/2022
606,23849,539.99,11-09-2022,11/21/2022,11/16/2022
529,23849,3.99,11-09-2022,11/21/2022,11/16/2022
538,23849,21.49,11-09-2022,11/21/2022,11/16/2022
214,23849,34.99,11-09-2022,11/21/2022,11/16/2022
582,17691,1700.99,11-09-2022,11/21/2022,11/16/2022
465,17691,24.49,11-09-2022,11/21/2022,11/16/2022
489,17691,53.99,11-09-2022,11/21/2022,11/16/2022
382,25312,1120.49,11-09-2022,11/21/2022,11/16/2022
491,25312,53.99,11-09-2022,11/21/2022,11/16/2022
467,25312,24.49,11-09-2022,11/21/2022,11/16/2022
604,27186,539.99,11-09-2022,11/21/2022,11/16/2022
529,27186,3.99,11-09-2022,11/21/2022,11/16/2022
538,27186,21.49,11-09-2022,11/21/2022,11/16/2022
222,27186,34.99,11-09-2022,11/21/2022,11/16/2022
605,13768,539.99,11-09-2022,11/21/2022,11/16/2022
225,12299,8.99,11-09-2022,11/21/2022,11/16/2022
584,12299,539.99,11-09-2022,11/21/2022,11/16/2022
566,11030,742.35,11-09-2022,11/21/2022,11/16/2022
225,11030,8.99,11-09-2022,11/21/2022,11/16/2022
573,11901,2384.07,11-09-2022,11/21/2022,11/16/2022
541,11901,28.99,11-09-2022,11/21/2022,11/16/2022
530,11901,4.99,11-09-2022,11/21/2022,11/16/2022
487,11901,54.99,11-09-2022,11/21/2022,11/16/2022
561,13132,2384.07,11-09-2022,11/21/2022,11/16/2022
477,13132,4.99,11-09-2022,11/21/2022,11/16/2022
479,13132,8.99,11-09-2022,11/21/2022,11/16/2022
471,13132,63.5,11-09-2022,11/21/2022,11/16/2022
605,27977,539.99,11-09-2022,11/21/2022,11/16/2022
479,27977,8.99,11-09-2022,11/21/2022,11/16/2022
477,27977,4.99,11-09-2022,11/21/2022,11/16/2022
222,11958,34.99,11-10-2022,11/22/2022,11/17/2022
231,11958,49.99,11-10-2022,11/22/2022,11/17/2022
535,13037,24.99,11-10-2022,11/22/2022,11/17/2022
535,12361,24.99,11-10-2022,11/22/2022,11/17/2022
528,12361,4.99,11-10-2022,11/22/2022,11/17/2022
535,11987,24.99,11-10-2022,11/22/2022,11/17/2022
528,11987,4.99,11-10-2022,11/22/2022,11/17/2022
222,11987,34.99,11-10-2022,11/22/2022,11/17/2022
465,11987,24.49,11-10-2022,11/22/2022,11/17/2022
528,11118,4.99,11-10-2022,11/22/2022,11/17/2022
535,11118,24.99,11-10-2022,11/22/2022,11/17/2022
484,11118,7.95,11-10-2022,11/22/2022,11/17/2022
485,21981,21.98,11-10-2022,11/22/2022,11/17/2022
489,21981,53.99,11-10-2022,11/22/2022,11/17/2022
485,17522,21.98,11-10-2022,11/22/2022,11/17/2022
214,17522,34.99,11-10-2022,11/22/2022,11/17/2022
482,17522,8.99,11-10-2022,11/22/2022,11/17/2022
477,25013,4.99,11-10-2022,11/22/2022,11/17/2022
478,25013,9.99,11-10-2022,11/22/2022,11/17/2022
487,25013,54.99,11-10-2022,11/22/2022,11/17/2022
486,14209,159,11-10-2022,11/22/2022,11/17/2022
486,13005,159,11-10-2022,11/22/2022,11/17/2022
225,16705,8.99,11-10-2022,11/22/2022,11/17/2022
490,16705,53.99,11-10-2022,11/22/2022,11/17/2022
374,15093,2443.35,11-10-2022,11/22/2022,11/17/2022
479,15093,8.99,11-10-2022,11/22/2022,11/17/2022
477,15093,4.99,11-10-2022,11/22/2022,11/17/2022
222,15093,34.99,11-10-2022,11/22/2022,11/17/2022
588,14801,769.49,11-10-2022,11/22/2022,11/17/2022
528,14801,4.99,11-10-2022,11/22/2022,11/17/2022
536,14801,29.99,11-10-2022,11/22/2022,11/17/2022
359,20589,2294.99,11-10-2022,11/22/2022,11/17/2022
478,20589,9.99,11-10-2022,11/22/2022,11/17/2022
477,20589,4.99,11-10-2022,11/22/2022,11/17/2022
214,20589,34.99,11-10-2022,11/22/2022,11/17/2022
355,14846,2319.99,11-10-2022,11/22/2022,11/17/2022
478,14846,9.99,11-10-2022,11/22/2022,11/17/2022
477,14846,4.99,11-10-2022,11/22/2022,11/17/2022
